id,scheda,nctn,inventario,suffisso,cmpd,titolo,deso,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,stcc,oss
568,,345383,12563,,30/11/2020,Contursi-345383,"Frammento di cratere a campana apulo a figure rosse. Della decorazione figurata resta un personaggio maschile ammantato con corona di alloro. Alla sua sinista un braccio ripiegato. Nella parte alta del vaso un foro, riconducibile a un restauro antico.",43,499,2,25,40,108,Regio Arsenale,Contrada Inchiusa,26,26,1,-400,-390,8,1885
1443,,348620,54943,,28/10/2020,Contursi-348620,Frammento di cratere a calice apulo a figure rosse. Della scena figurata si conserva parte della dea Hera con scettro in mano.,43,499,2,29,83,108,Via Leonida 52,,26,26,1,-400,-390,8,1952
1452,,348629,54946,,21/04/2020,Contursi-348629,"Frammento di cratere a calice. Della scena raffigurante gli Argonauti, restano i piedi di una figura femminile (Hera) e una maschile, la prua della nave e un personaggio maschile. Vicino al Pittore della nascita di Dioniso.",43,499,2,29,84,108,Via Liguria,,26,26,1,-400,-390,8,
36,,333863,744,,07/03/2020,Contursi-333863,"Statuetta femminile in terracotta, di cui resta solo parte del volto. Il viso è ovale e allungato, gli occhi a mandorla, le sopracciglia definite e contigue con la radice del naso, il mento sporgente con fossetta centrale, il naso sottile, la bocca atteggiata a sorriso è sottile e allungata in senso obliquo con fossette laterali, l'orecchio è a forma di capitello ionico. Il viso è incorniciato da una capigliatura a scriminatura centrale, resa con colore rosso. Indossa un copricapo plissettato, con sei pieghe e dettagli in rosso. Lacunosa dal collo in giù. Il retro è cavo.",31,232,2,24,19,161,,,25,25,1,-500,-490,8,1884
62,,333856,604,,15/09/2020,Contursi-333856,"statuetta fittile di figura femminile con cerbiatto. Viso rotondo, bocca piccola e stretta, capigliatura resa con una banda liscia sulla fronte e treccine che scendono sulle spalle. Indossa un basso polos leggermente svasato, abito con rigide pieghettature e himation trasversale. Il braccio destro è ripiegato al petto e regge un volatile, mentre l'altro è lungo il corpo e trattiene un lembo del vestito. Sulla spalla sinistra palmetta. Presenta ancora tracce dell'originaria policromia: rosso per il contorno degli occhi, i capelli, la bocca e parte del vestito, bruno/rossiccio per la palmetta, le pupille e le pieghe del vestito. Lacunosa nella parte inferiore.",31,232,2,24,20,104,Passo di Giacobbe,,25,25,1,-500,-490,8,1887
67,,333872,1866,,03/04/2020,Contursi-333872,"Figura fittile femminile stante. Acefala. Indossa un himation al di sopra di un chitone con scollo tondo e fitta pieghettatura incisa. Un braccio è piegato verso il petto e la relativa mano regge un bocciolo (fiore di loto). L'altro braccio è portato in avanti e poggiato sulla coscia. Frammentaria, priva della testa e della parte inferiore delle gambe.",31,232,2,24,20,204,,,25,25,1,-500,-490,8,"Stipe votiva,1912"
76,,333897,52039,,15/04/2020,Contursi-333897,"Figura fittile femminile stante con fiore di loto in mano. Il volto è regolare, il naso triangolare, la bocca piccola e carnosa. Sul capo un diadema liscio. I capelli sono resi con a ricci suddivisi in due bande ondulate con scriminatura centrale sulla fronte e ravviati indietro. Indossa un peplo leggero. La mano sinistra è ripiegata al petto e tiene in mano un bocciolo (fiore di loto). Lacunosa nella parte inferiore.",31,232,2,24,20,45,,Saturo,25,25,1,-500,-490,8,"Stipe votiva,1951"
1168,,348391,105329,,22/07/2020,Contursi-348391,"Diadema funerario in argento e lamina d'oro. Forma rettangolare, a nastro, con banda centrale liscia inquadrata da fasce a linguette. Molto frammentario",4,38,2,29,78,108,Via Di Palma 57,,25,25,1,-500,-490,8,"Tomba 35,14.04.1956"
1193,,348407,198315,,18/09/2020,Contursi-348407,"Diadema funerario in argento e lamina d'oro. Forma rettangolare, a nastro, con i bordi decorati con fascia di linguette e la parte centrale con rosette applicate.",4,38,2,29,78,108,Via Di Palma 72,,25,25,1,-500,-490,8,"Tomba,03.07.1912"
1194,,348409,198315,,25/11/2020,Contursi-348409,"Diadema funerario in argento e lamina d'oro. Forma rettangolare, a nastro, con i bordi decorati con fascia puntinata e la parte centrale con rosette applicate.",4,38,2,29,78,108,Via Di Palma 72,,25,25,1,-500,-490,8,"Tomba,03.07.1912"
37,,333864,754,,06/02/2020,Contursi-333864,"Statuetta femminile in terracotta, di cui resta solo parte del volto. Il viso è regolare, gli occhi a mandorla, le orecchie a capitello ionico con orecchino circolare, il naso sottile, la bocca piccola. Il viso è incorniciato da una banda liscia, al di sopra del quale è presente un alto polos con diadema a nove punte e altrettante rosette a quattro petali. Il retro è cavo. Lacunosa dal collo in giù. Il retro è cavo.",31,232,2,24,19,161,,,24,24,22,-600,-501,8,1885
508,,345317,12772,,25/07/2020,Contursi-345317,Matrice di statuetta fittile raffigurante figura femminile in trono. La capigliatura è resa con una banda a ovoletti sulla fronte. Sulla testa porta un alto polos liscio. Le braccia aderenti al corpo. Il trono ha lo schienale dritto,33,254,2,25,37,108,Via Termide,Contrada Carceri Vecchie,24,24,22,-600,-501,8,
510,,345319,123704,,04/06/2020,Contursi-345319,"Frammento di matrice di figura maschile recumbente su kline. Testa coronata da diadema con ovoli ed elemento centrale rilevato, barba a punta, busto nudo e gambe coperte da mantello. Un braccio è ripiegato al petto e regge una phiale nella mano",33,254,2,25,37,108,,Contrada Carceri vecchie,24,24,22,-600,-501,8,1966
313,,345057,20048,,03/01/2020,Contursi-345057,"Rilievo fittile raffigurante personaggio maschile recumbente su kline. Raffigurato con folta barba riccia, al pari dei capelli, indossa una benda al centro della testa, i cui due lembi ricadono lateralmente su una spalla. Il petto e l'addome hanno muscolatura ben definita. Manca la parte inferiore del corpo e della kline.",31,232,2,24,27a,186,,,26,26,3,-361,-340,8,"Stipe votiva,1919"
316,,345051,453,,16/01/2020,Contursi-345051,"Rilievo fittile con figura maschile giovane (forse Dioniso) recumbente su centauro. La figura ha volto giovanile, imberbe, con labbra carnose; il capo è leggermente reclinato verso la spalla. Il viso è incorniciato da capelli in ciocche mosse divise sulla fronte da una scriminatura centrale, il capo è ornato con diadema, corona e bende che scendono sulle spalle. Il busto è nudo con muscoli resi in modo particolareggiato mentre le gambe, semisdraiate, sono ricoperte da un drappo leggero. Una mano è tesa e il relativo avambraccio poggia sulle gambe stese, mentre l'altra afferra il braccio del centauro. Il centauro ha il viso simile a quello di un sileno, frontale, con naso largo, occhi sbarrati e fronte aggrottata, bocca aperta e fitta barba a ciocche ricciolute. Sul capo indossa una corona di alloro, la è groppa liscia e il busto ha muscolatura partiocolareggiata. Regge con una mano la lira e con l'altra un cratere a volute. Lacunoso nella porzione inferiore.",30,223,2,24,27b,186,,,26,26,3,-361,-340,8,
560,,345373,51580,,31/05/2020,Contursi-345373,"Cratere a campana, sovraddipinto. La decorazione è sovraddipinta in bianco, giallo, marrone e amaranto sul lato principale e graffita sull'altro. Lato A: Satiro seduto su pelle di leone. Accanto una suonatrice di doppio flauto. Lato B: Satiro stante con in mano un'oinochoe, che versa vino all'interno di un cratere con l'oinochoe che tiene nella mano destra, mentre con la sinistra regge un tirso.",43,499,2,25,39,108,Regio Arsenale,Contrada Inchiusa,26,26,3,-361,-340,8,"Fossa di scarico,30875"
574,,345394,101144,,26/10/2020,Contursi-345394,"Frammenti di cratere a calice sovraddipinto. La decorazione presenta dettagli graffiti e sovraddipinture in bianco, giallo, marrone e rosso. Si conserva parte della scena figurata: anziano poggiato a un bastone si rivolge a una figura femminile che sta alla sua destra ed è raffigurata ammantata, seduta su un'ara. Elementi vegetali e festoni. Ricomposto da più frammenti. Attribuito da Forti all'officina del pittore di Konnakis",43,499,2,25,41,108,Regio Arsenale,Contrada Inchiusa,26,26,3,-361,-340,8,"fossa di scarico,20235"
577,,345386,4638,,13/03/2020,Contursi-345386,"Frammento di cratere sovraddipinto. Della scena figurata si conserva una figura femminile, nuda, dalle forme molli e cadenti e bende che le cingono il capo, danza con una fiaccola accesa innanzi a una porta aperta. Accanto tralci. Sotto l'orlo, iscrizione dipinta: KONNAKIS. Interpretata come scena di Mimo.",43,499,2,25,41,108,,Contrada Lupoli,26,26,3,-361,-340,8,1909
578,,345388,12541,,01/03/2020,Contursi-345388,"Frammento di cratere sovraddipinto in rosso, bianco e giallo. Della scena figurata si conserva un piccolo cacciatore con mantello rosso e petaso che brandisce una lancia contro un animale, forse un ariete. Accanto tralci di vite.",43,499,2,25,41,108,,Contrada Lupoli,26,26,3,-361,-340,8,
584,,345397,212415,,30/08/2020,Contursi-345397,"Frammento di cratere a campana sovraddipinto in bianco, giallo e rosso. Della scena figurata si conservano, al centro un louterion, accanto al quale stanno rispettivamente una figura maschile e Pan. Alle spalle della figura maschile, un cratere. Nel campo, tralci, un kantharos e un grappolo d'uva.",43,499,2,25,41,108,,Contrada Lupoli,26,26,3,-361,-340,8,1971
1101,,345841,207941,,14/05/2020,Contursi-345841,"Matrice fittile di arula in terracotta. La scena figurata, conservata parzialmente, rappresenta una figura femminile su kline nell'atto di togliere il velo, con Eros che vola verso di lei. Ai piedi della kline un'ancella. Frammentaria.",7,66,2,29,77,108,Via D'Alò Alfieri,angolo via Leonida,26,26,3,-361,-340,8,
1695,,348899,135293,,04/09/2020,Contursi-348899,specchio in bronzo di forma circolare. Disco liscio con margini arrotondati.,49,763,2,28,98,108,Villa Pepe,,26,26,3,-361,-340,8,1969
1709,,348907,4658,,03/05/2020,Contursi-348907,"oinochoe apula a figure rosse. Frammentaria, si conserva parte del collo e del corpo. Della decorazione figurata, inquadrata superiormente da ovoli e inferiormente da onde, resta un fliace, con corta tunica, calzoni e phallos pendente che si rivolge verso un'altra figura di cui non resta che qualche traccia.",43,547,2,28,99,108,,,26,26,3,-361,-340,8,
1483,,348662,56002,,26/01/2020,Contursi-348662,Strigile in ferro. Manico piatto in lamina rettangolare. Cucchiaio a sezione curvilinea ripiegato a quarto di cerchio. Fortemente ossidato e lacunoso,49,764,2,29,86,108,Via Marche,,25,25,3,-461,-440,8,"Tomba 2, testata nord-est,08.11.1952"
1490,,348669,56009,,26/12/2020,Contursi-348669,"Fibula in ferro ad arco ingrossato; mancano la molla, la staffa e l'ardiglione. Ossidata.",1,13,2,29,86,108,Via Mazzini,angolo via Duca degli Abruzzi,25,25,3,-461,-440,8,"Tomba 2, testata sud-ovest,08.11.1952"
1493,,348660,56001,a,07/06/2020,Contursi-348660,"Punta in ferro, di forma conica con immanicatura a cannone. Interno cavo per inserimento dell'asta in legno. Ossidata.",37,339,2,29,86,108,Via Mazzini,angolo via Duca degli Abruzzi,25,25,3,-461,-440,8,"Tomba 2, testata nord-est,08.11.1952"
1494,,348661,56001,b,04/11/2020,Contursi-348661,"Punta di giavellotto in ferro, di forma troncoconica. Interno cavo per inserimento dell'asta in legno. Ossidato.",37,339,2,29,86,108,Via Mazzini,angolo via Duca degli Abruzzi,25,25,3,-461,-440,8,"Tomba 2, testata nord-est,08.11.1952"
45,,333878,2170,,23/06/2020,Contursi-333878,"Statuetta femminile in terracotta, di cui resta solo la testa. Il viso è di forma quadrangolare, gli occhi a mandorla sporgenti, le palpebre e le sopracciglia delineate, in naso sottile, la bocca atteggiata a sorriso. Il viso è incorniciato da una capigliatura compatta, resa con una banda liscia sulla fronte e tre trecce che scendono lungo i lati del viso. Indossa un alto polos svasato, del tipo ""a kalathos"". Lacunosa dal collo in giù. Presenta tracce di colore bianco.",31,232,2,24,19,141,,L'Amastuola,24,24,3,-561,-540,8,"Scavo del secondo Bacino di carenaggio,1909"
242,,344982,187137,,24/01/2020,Contursi-344982,Orlo di anfora con iscrizione graffita. L'orlo ha bordo piatto e profilo a sezione rettangolare. Sul piano del bordo l'iscrizione graffita procede in senso destrorso e recita: Κ]λεοκράτεια ὰνέθεκε ται Βασιλίδι. Iscrizione mutila a sinistra. Orlo ricomposto da due frammenti.,43,447,2,24,25,45,,Saturo,24,24,3,-561,-540,8,"Stipe votiva arcaica,Lo Porto,1976"
1465,,348642,4990,,22/03/2020,Contursi-348642,"Scudo fittile di produzione laconica con decorazione figurata. L'esterno è verniciato in nero, mentre l'interno è decorato con vernice bruna e dettagli in rosso: maschera gorgonica di cui resta solo un occhio, parte del naso e della bocca, parte della barba suddivisa in quattro ciocche, pertinenti al lato destro del volto. sotto il mento, testa di serpente. Ai magini: fasce concentriche di vernice nera e una con foglie di mirto. Precedentemente attribuito al Pittore della Caccia e in seguito all'ambiente vicino al Pittore dei Boreadi. Ricomposto da frammenti ma lacunoso.",39,420,2,29,85,108,Via M. Pacuvio,,24,24,3,-561,-540,8,
214,,344954,187034,,14/12/2020,Contursi-344954,Skyphos attico a vernice nera di cui si conserva solo il fondo con iscrizione graffita: ΑΝΕΘΕΚΕ,43,591,2,24,25,45,,Saturo,25,26,12,-441,-390,8,"Santuario della Sorgente,Lo Porto,1977"
239,,344979,187134,,23/06/2020,Contursi-344979,"Skyphos attico, di cui si conserva il piede ad anello decorato con cerchi concentrici a vernice nera e risparmio. Sulla fascia a risparmio è presente un'iscrizione graffita: hιαρά",43,591,2,24,25,45,,Saturo,25,26,12,-441,-390,8,"Santuario della Sorgente,Lo Porto,1977"
132,,333954,187129,,08/12/2020,Contursi-333954,"Frammento di terraccotta rettangolare, identificabile come parte di un modellino fittile di edificio. Decorazione bruna a scacchiera. Retro non lavorato, visibili i punti di immorsamento con gli altri elementi.",9,71,2,24,22,45,,Saturo,23,24,12,-641,-590,8,"Scavo Sapienza 2011, Pendio meridionale dell'Acropoli, Deposito 2011,Lippolis E.,2011"
15,,333840,196537,,11/12/2020,Contursi-333840,"Mortaio acromo. Orlo estroflesso, vasca bassa a profilo convesso, piede a disco. Presa a rocchetto",43,545,2,24,18,185,Via G. Martino,,25,26,13,-441,-360,8,1987-1988
748,,345520,8279,,16/04/2020,Contursi-345520,"Applique in bronzo, probabilmente pertinente a un'hydria. Raffigura un leone accovacciato, con il muso di prospetto e il corpo di profilo. Le zampe anteriori sono distese su un capitello ionico.",46,706,2,27,51,108,,Masseria Vaccarella,25,26,13,-441,-360,8,"Ipogeo G. Martino,1898"
750,,345522,8288,,29/07/2020,Contursi-345522,"Ansa a nastro in bronzo, probabilmente pertinente a un'olpe. All’attacco inferiore è fissata una protome silenica con folta barba con ciocche realizzate a incisione.",43,550,2,27,51,108,,Monte in Agro,25,26,13,-441,-360,8,"Ipogeo G. Martino,1898"
404,,345261,12258,,18/12/2020,Contursi-345261,"Vaghi di collana in oro a nodo erculeo. Su lamina, costituita da due parti saldate nel senso della lunghezza. Decorazione a nodo resa con nervature trasversali da cui si dipartono due bande oblique e opposte di nervature. Foro passnte. Pertinente a collana del tipo I O De Juliis, si conservano 5 vaghi.",4,48,2,25,35,186,,Contrada Purgatorio,28,28,4,-200,-151,8,"Tomba 70,1912"
1441,,348618,12566,,16/04/2020,Contursi-348618,Frammento di anfora pseudo-panatenaica apula a figure rosse. Della decorazione figurata si conserva parte della dea Artemide su carro trainato da una cerva.,43,447,2,29,83,108,Via Leonida 52,,26,26,4,-390,-380,8,1911
90,,333915,6143,,10/08/2020,Contursi-333915,"Statuetta in marmo raffigurante la dea Atena, di cui si conserva solo la testa. Viso tondeggiante, occhi piccoli, sopracciglia arcuate ben definite, labbra carnose e socchiuse. La capigliatura è resa con ciocche ravviate indietro, che coprono le orecchie, divise sulla fronte da una scriminatura centrale. Indossa sul capo un elmo apulo-corinzio, alla cui sommità è ancora visibile la traccia di un perno di ferro inserito probabilmente con funzione di fissaggio. Intorno tracce di ossidazione. Scheggiature sulla superficie.",31,231,2,24,22,45,,Saturo,26,26,4,-400,-351,8,"Acropoli,08.08.1933"
