id_temp,id_def,nctn,inv,suf,l3,l4,piano,sala,vetrina,comune,via,geonote,scan,dsca,dscd,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,misd,deso,stcc,stcl,adsp,adsm,cmpd,cmpn,fur,cdgg
243,,345790,20825,null,44,657,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,22,,,8,25,tornio,26,,,alabastron in bucchero di produzione greco-orientale con imboccatura a disco e corpo fusiforme. Interamente rivestito di nero con motivo a riquadri a risparmio.,6,3,1,1,2020/11/17,33,39,1
244,,345786,20821,null,44,657,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,22,,,8,25,tornio,15.7,,,"kylix di fabbrica greco-orientale con orlo semplice, vasca ampia a largehzza uniforme, anse orizzontali del tipo ""wishbone"" con attacchi lateriali alla vasca sottolineati da costolature plastiche che arrivano all'orlo, piede a disco. Interamente verniciata.",2,3,1,1,2020/11/17,33,39,1
245,,345788,20823,null,44,642,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,1,-600,-590,8,25,tornio,4.2,,10,"kylix di fabbrica coloniale con labbro a profilo rettilineo svasato, vasca bassa, anse a sezione circolare orizzontali impostate sulla spalla, piede ad anello. Decorata a fasce all'esterno, verniciata in rosso all'interno.",3,3,1,1,2020/11/17,33,39,1
246,,345778,20813,null,44,657,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,3,-560,-550,8,25,stampo,18.2,,,"balsamario plastico di produzione rodia in forma di figura umana femminile seduta su trono con le mani sulle ginocchia. La figura porta il peplo, un chitone e calzari ai piedi. Sulla testa l'imboccatura. Conserva tracce di colore rosso sul bocchello e su tutto il corpo, mentre il viso doveva essere forse dipinto in colore chiaro.",2,3,1,1,2020/11/18,33,39,1
247,,345779,20814,null,44,642,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,22,,,8,25,stampo,,,,"balsamario plastico di produzione coloniale conformato a testa femminile con capigliatura a ondulata e trecce ai lati. Il volto è reso con tratti tozzi: occhi globosi, naso proncunciato, labbra carnose.",3,3,1,1,2020/11/18,33,39,1
248,,345789,20824,null,31,232,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,3,-560,-550,8,25,stampo,,,,"statuetta di produzione rodia raffigurante un suonatore di doppio aulos stante, con la parte alta appoggiata a un  sostegno sul retro e base inferiore. La figura ha capigliatura resa a clotta sulla parte alta del capo con ciocche lisce ai lati del viso, volto tozzo, è vestito di chitone che arriva al gionocchio ed è rappresentato in movimento con la gamba sinistra che avanza. Conserva tracce di colore marrone scuro sulla parte alta della capigliatura, sulle spalle e sulla parte inferiore della veste.",3,3,1,1,2020/11/18,33,39,1
249,,345775,20810,null,44,657,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,23,24,15,-600,-590,8,70,stampo,,,,"aryballos di produzione rodia in faience con labbro a disco, ansa verticale a nastro impostata dal labbro alla spalla, corpo globulare. La decorazione ottenuta a stampo è a baccellature sulla spalla, losanghe sul corpo e petali sul fondo.",2,3,1,1,2020/11/18,33,39,1
250,,345776,20811,null,44,657,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,23,24,15,-600,-590,8,70,stampo,,,,"aryballos di produzione rodia in faience con labbro a disco, ansa verticale a nastro impostata dal labbro alla spalla, corpo globulare. La decorazione ottenuta a stampo è a baccellature sulla spalla, losanghe sul corpo e petali sul fondo.",2,3,1,1,2020/11/18,33,39,1
251,,345831,4802,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"anforisco di fabbrica corinzia (Corinzio Medio) con alto orlo verticale, collo troncoconico con estremità inferiore svasata, corpo piriforme fortemente rastremato verso il basso, anse impostate in verticale dall'orlo alla spalla, piede a tronco di cono rovesciato. Orlo verniciato, collo decorato con linea a zigzag, sulla spalla e sul corpo due fasce a decorazione figurata con animali pascenti (capro in alto, capro tra due leoni in basso) e fitti riempitivi costituiti da rosette a macchia. Il fregio sul corpo è chiuso in alto da fascia a quinconce e in basso da filetti, sul fondo raggiera, piede verniciato.",2,3,1,1,2020/11/19,33,39,1
252,,345836,4807,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"anforisco di fabbrica corinzia (Corinzio Medio) con alto orlo verticale, collo troncoconico con estremità inferiore svasata, corpo piriforme fortemente rastremato verso il basso, anse impostate in verticale dall'orlo alla spalla, piede a tronco di cono rovesciato. Orlo verniciato, collo decorato con linea a zigzag, sulla spalla e sul corpo due fasce a decorazione figurata con animali pascenti (cervo in alto, cervo tra due leonesse in basso) e fitti riempitivi costituiti da rosette a macchia. Il fregio sul corpo è chiuso in alto da fascia a quinconce e in basso da filetti, sul fondo raggiera, piede verniciato.",2,3,1,1,2020/11/19,33,39,1
253,,345830,4801,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"alabastron di fabbrica corinzia (Corinzio Medio) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato a linguette sul piano del labbro, sul collo e sul fondo, puntini sul perimetro esterno, filetti alla base del collo e sul fondo, sul corpo grande sirena ad ali spiegate, volta di profilo a destra, tra fitti riempitivi costituiti da rosette a macchia.",2,3,1,1,2020/11/19,33,39,1
254,,345828,4799,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di piccole dimensioni fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con fila di trattini verticali chiusi da filetti e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con volatile tra leoni affrontati e capro pascente, come riempitivi irregolari rosette a macchia, sul fondo corta raggiera.",2,3,1,1,2020/11/19,33,39,1
255,,345829,4800,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di grandi dimensioni fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con fila di trattini verticali chiusi da filetti e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con volatili, come riempitivi irregolari rosette a macchia e fiori di loto, sul fondo corta raggiera.",2,3,1,1,2020/11/19,33,39,1
256,,345832,4803,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di grandi dimensioni fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con fila di trattini verticali chiusi da filetti e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con cigni, come riempitivi irregolari rosette a macchia e fiori di loto, sul fondo corta raggiera.",2,3,1,1,2020/11/19,33,39,1
257,,345837,4808,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di piccole dimensioni fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con fila di trattini verticali chiusi da filetti e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con capro pascente, volatile e leone, come riempitivi irregolari rosette a macchia, sul fondo corta raggiera.",2,3,1,1,2020/11/19,33,39,1
258,,345838,4809,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di piccole dimensioni fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata a fasce di vernice policrome (marroni e rosse) alternate a bande più strette, sul fondo corta raggiera e piede verniciato.",2,3,1,1,2020/11/19,33,39,1
259,,345839,4810,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorazione non leggibile, fatta eccezione per la raggiera presso il piede.",2,3,1,1,2020/11/19,33,39,1
260,,345840,4811,null,44,639,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata aull'orlo a tremuli, sul corpo con fascia figurata con capri pascenti tra riempitivi a punti chiusa in alto e in basso da motivi a quinconce, stretta raggiera sul fondo e piede verniciato.",2,3,1,1,2020/11/19,33,39,1
261,,345834,4805,null,44,939,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,1,-600,-591,8,25,tornio,9.5,20,,"kylix di produzione laconica con alto labbro svasato, vasca profonda e basso piede troncoconico rovesciato. Decorazione sul labbro a rettangoli bianchi e neri tra file di puntini in alto e in basso, filetti sulla spalla, fregio ornitomorfo sulla vasca, due serie di filetti e raggiera, piede decorato a fasce e filetti. All'interno labbro e giunzione labbro/vasca decorati a fasce, sulla vasca delfini con dettagli in rosso disposti in cerchio lungo il perimetro e doppia fila di tonni, i primi, in rosso, disposti in obliquo a intersecare i secondi, in nero e disposti in verticale; al centro della vasca rosetta a risparmio su fondo nero.",10,3,1,1,2020/11/19,33,39,1
262,,345835,4806,null,44,939,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,1,-600,-591,8,25,tornio,10,22,,"kylix di produzione laconica con alto labbro svasato, vasca profonda e basso piede troncoconico rovesciato. Decorazione sul labbro a rettangoli bianchi e neri tra file di puntini in alto e in basso, filetti sulla spalla, fregio ornitomorfo sulla vasca, due serie di filetti e raggiera, piede decorato a fasce e filetti. All'interno sul labbro trinagoli bassi policromi alternati (rossi e neri) tra filetti, segue una banda alla giunzione labbro/vasca e sulla vasca file di tonni disposti in obliquo, fasce e filetti inquadrano una rosetta a risparmio su fondo nero al centro.",10,3,1,1,2020/11/19,33,39,1
263,,345833,4804,null,44,939,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,1,-600,-591,8,25,tornio,9,18,,"kylix di produzione laconica con alto labbro svasato, vasca profonda e basso piede troncoconico rovesciato. Decorazione a filetti sul labbro, alla giunzione labbro/vasca e sotto il fregio ornitomorfo posto sotto la spalla, raggiera sul fondo e piede parzialmente verniciato. All'interno filetti, vasca verniciata e al centro rosetta a risparmio tra fasce policrome.",10,3,1,1,2020/11/19,33,39,1
264,,345842,4814,null,4,28,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,22,,,8,34,forgiatura,,,,anello in bronzo a sezione circolare.,2,3,1,1,2020/11/19,33,39,1
265,,345844,4816,null,1,19,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,22,,,8,34,forgiatura,,,,due capocchie di spilloni in bronzo di forma conica.,8,3,1,1,2020/11/19,33,39,1
266,,345843,4815,null,4,35,2,7,61,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,22,,,8,191,soffiatura,,,,pendente di collana in pasta vitrea azzurra di forma circolare con foro passante centrale a sezione semiellittica.,8,3,1,1,2020/11/19,33,39,1
267,,345859,52917,null,44,639,2,7,62,108,via Battisti,via Battisti angolo via Zara,via Battisti angolo via Zara,null,18732,24,24,7,-600,-576,8,25,tornio,,,,"kotyle di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con tremuli tra filetti, sulla vasca fregio figurato con pantera e cervo pascente tra fitti riempitivi costituiti in prevalenza da rosette a macchia e punti, raggi allungati e sottili sul fondo, piede verniciato.",2,3,1,1,2020/11/19,33,39,1
268,,345858,52915,null,44,639,2,7,62,108,via Battisti,via Battisti angolo via Zara,via Battisti angolo via Zara,null,18732,24,24,7,-600,-576,8,25,tornio,,,,"kylix di fabbrica corinzia (Corinzio Medio) con labbro svasato, vasca bassa e larga, ansa a sezioen circolare impostate sulla spalla, basso piede a tromba. Decorata sul labbro all'esterno con motivo a quinconce e filetto alla giunzione labbro/vasca, sulla vasca due fregi figurati. Nel primo, composizione centripeta sui due lati con coppie di personaggi e animali simmetrici ai lati di un elemento centrale. Su un lato, al centro un uccello acquatico con lungo collo ritorto e testa all'insù tra due cavalieri con lancia dritta su cavalli alati, dietro di loro due sfingi, la destra incedente, la sinistra con zampa destra sollevata; dietro le sfingi, sotto le anse, a destra due uccelli contrapposti per le code, a sinistra affrontati; sull'altro lato, lievemente disassata, figura maschile nuda con benda e tenia che scende lungo le orecchie, rappresentato nella posa della corsa inginocchiata, a sinistra due cavalieri con lancia in posizione driitta, a destra cavaliere con lancia obliqua, segue una sirena. Nel fregio inferiore, animali: cerbiatto, ariete e pantera; segue raggiera e piede verniciato. All'interno il labbro è decorato con kymation, la vasca a larghe fasce di vernice intervallate da bande a risparmio con filetti, verso il fondo motivo a quinconce seguito da meandro e gorgoneion centrale: la gorgone ha capigliatura a riccioli che ricadono sulla fronte al centro della quale campeggia un motivo a rosetta stellata, consueti occhi globosi e larghi, bocca spalancata con espressione digrignante e lingua in fuori, corta barbetta liscia intorno al viso.",2,3,1,1,2020/11/19,33,39,1
269,,345860,52918,null,44,657,2,7,62,108,via Battisti,via Battisti angolo via Zara,via Battisti angolo via Zara,null,18732,24,24,4,-600,-551,8,25,tornio,,,,"lydion di fabbrica greco-orientale con orlo svasato, alto collo troncoconico, corpo globulare rastremato verso il basso e alto piede troncoconico. Interamente verniciata la parte superiore e la spalla fino al punto di massima espansione, seguono larga fascia a risparmio, fascia stretta tra filetti e parte bassa del corpo e piede di nuovo interamente verniciati.",2,3,1,1,2020/11/19,33,39,1
270,,345857,52916,null,44,939,2,7,62,108,null,c.da Inchiusa,c.da Inchiusa,null,1958,24,24,1,-600,-591,8,25,tornio,,,,"kylix di produzione laconica con alto labbro svasato, vasca profonda e basso piede troncoconico rovesciato. Decorata all'esterno con un filetto sul labbro e uno alla giunzione labbro/vasca, interamente risparmiata fino alla spalla, per il resto interamente verniciata con un filetto a risparmio verso il piede. Interno verniciato con grande rosetta a petali plicromi al centro chiusa da guilloche con punto centrale pieno, meandro, motivo a kymation e filetti bianchi e paonazzi.",2,3,1,1,2020/11/19,33,39,1
271,,345856,20196,null,44,631,2,7,62,108,via Crispi,null,via F. Crispi,null,19540,24,24,3,-561,-540,8,25,tornio,11,19,,"kylix attica del tipo Siana con alto labbro sottile e lievemente svasato, vasca bassa, piede a stelo e anse a sezione circolare impostate sulla spalla. decorazione sul labbro con tralcio di edera con foglie policrome tra rhyta stilizzati, sul corpo fascia figurata con cerbiatto pascente tra due pantere e palmette che nascono dall'attaccatura delle anse; il resto della vasca e il piede sono verniciati, fatta eccezione per un sottile filetto a risparmio verso il fondo. All'interno nel tondo una civetta di profilo, volta  a destra, resto della vasca verniciato con filetto a risparmio sull'orlo.",2,3,1,1,2020/11/19,33,39,1
272,,345855,20195,null,44,657,2,7,62,108,via Crispi,null,via F. Crispi,null,19540,24,24,3,-550,-550,8,25,tornio,8,,,"balsamario plastico di produzione greco-orientale in forma di piede umano con sandalo. Il bocchello, a disco piatto piuttosto spesso, è decorato sul piano a petali policromi, lungo il perimetro esterno a tratti obliqui sempre policromi; l'ansa verticale, a nastro piatta impostata dall'orlo alla caviglia che funge da spalla, con una palmetta, sempre policroma. Il collo è verniciato e congiunge l'imboccatura al corpo del vaso la cui parte alta è costituita dalla caviglia, anch'essa decorata a tratti policromi; il corpo del vaso è invece il piede rivestito da un complesso intreccio di legacci del sandalo, intrecciati sul davanti, a reticolo sul retro e resi tutti a rilievo, in rosso. Segue la suola, alta e decorata a punti a disposti in maniera non del tutto regolare lungo l'esterno.",2,3,1,1,2020/11/19,33,39,1
273,,345853,20193,null,44,657,2,7,62,108,via Crispi,null,via F. Crispi,null,19540,24,24,6,-600,-590,8,70,stampo,,,,"aryballos di produzione rodia in faience con labbro a disco, ansa verticale a nastro impostata dal labbro alla spalla, corpo globulare. La decorazione ottenuta a stampo è a cercho concentrici sulla spalla e sul fondo, a losanghe sul corpo.",2,3,1,1,2020/11/19,33,39,1
274,,345854,20194,null,44,657,2,7,62,108,via Crispi,null,via F. Crispi,null,19540,24,24,6,-600,-590,8,70,stampo,,,,"aryballos di produzione rodia in faience con labbro a disco, ansa verticale a nastro impostata dal labbro alla spalla, corpo globulare. La decorazione ottenuta a stampo è a cercho concentrici sulla spalla e sul fondo, a losanghe sul corpo.",2,3,1,1,2020/11/19,33,39,1
275,,345848,4973,null,44,639,2,7,62,108,Via Anfiteatro,Via Anfiteatro angolo via Cavallotti,Via Anfiteatro angolo via Cavallotti,null,giugno 1916,24,24,7,-575,-550,8,25,tornio,,,,"aryballos di grandi dimensioni di fabbrica corinzia (Corinzio Tardo) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato a linguette sul piano del labbro e sulla spalla, puntini lungo il perimetro esterno del labbro, ANSA; sul corpo grandi infiorescenze e trofei vegetali, sotto l'ansa una pantera.",2,3,1,1,2020/11/19,33,39,1
276,,345846,4971,null,44,639,2,7,62,108,Via Anfiteatro,Via Anfiteatro angolo via Cavallotti,Via Anfiteatro angolo via Cavallotti,null,giugno 1916,24,24,7,-575,-550,8,25,"stampo,modellato a mano",,,,"balsamario plastico di produzione corinzia (Corinzio Tardo) in forma di pantera accovacciata con volto di prospetto e corpo di profilo. Il volto è largo con orecchie tondeggianti con foro centrale, occhi a mandorla obliqui, naso e bocca resi in maniera sommaria. Sul corpo fitta decorazione a macchia, dal quarto anteriore spuntano, anche queste rese in modo grossolano, le zampe, quelle posteriori sono posizionate sotto il dorso, appena visibili e rese in maniera molto più schematica delle anteriori.",2,3,1,1,2020/11/19,33,39,1
277,,345845,4970,null,44,639,2,7,62,108,Via Anfiteatro,Via Anfiteatro angolo via Cavallotti,Via Anfiteatro angolo via Cavallotti,null,giugno 1916,24,24,7,-575,-550,8,25,"stampo,modellato a mano",,,,"balsamario plastico di produzione corinzia (Corinzio Tardo) in forma di ariete accovacciato di profilo. Ha foro sulla parte superiore della testa, corna ricurve ai lati delle orecchie, volto con muso molto allungato e tratti somatici dipinti. Il corpo è a macchie. Le zampe anteriori e posteriori, ripiegate e appena visibili, sono rese in maniera molto schematica.",2,3,1,1,2020/11/19,33,39,1
278,,345847,4972,null,44,657,2,7,62,108,Via Anfiteatro,Via Anfiteatro angolo via Cavallotti,Via Anfiteatro angolo via Cavallotti,null,giugno 1916,24,24,22,,,8,25,"stampo,modellato a mano",,,,"balsamario plastico di produzione greco-orientale in forma di riccio con bocchello a disco piatto e collo cilindrico impostati sulla schiena dell,'animale, di profilo, con muso molto allungato con particolari anatomici dipinti, orecchie appena abbozzate, corpo nella parte anteriore ricoperto da fitti puntini, in quella posteriore reso con solcature parallele orizzontali policrome (paonazzo e nero alternati); corte zampette che fanno da sostegni.",2,3,1,1,2020/11/19,33,39,1
279,,345852,4977,null,43,447,2,7,62,108,Via Anfiteatro,Via Anfiteatro angolo via Cavallotti,Via Anfiteatro angolo via Cavallotti,null,giugno 1916,24,24,8,-550,-526,8,25,tornio,,,,"Neck amphora di produzione non individuabile con labbro a echino, anse verticali a sezione cilindrica, collarino plastico all'attacco del piede. Il labbro, le anse e il piede sono verniciati; sul collo fregio a boccioli di loto, sulla spalla decorazione figurata con gallinacei in varie posizioni e subito sotto filetto paonazzo, come il collarino al piede.",2,3,1,1,2020/11/20,33,39,1
280,,345849,4974,null,44,657,2,7,62,108,Via Anfiteatro,Via Anfiteatro angolo via Cavallotti,Via Anfiteatro angolo via Cavallotti,null,giugno 1916,24,24,3,-561,-540,8,25,tornio,,,,"lydion di fabbrica greco-orientale con labbro piano distinto, alto collo troncoconico, corpo piriforme e alto piede troncoconico. Verniciato a eccezione di una fascia all'interno del labbro e del corpo, decorato a onde irregolari a vernice diluita ottenute con il pennello multiplo.",2,3,1,1,2020/11/20,33,39,1
281,,345851,4976,null,43,447,2,7,62,108,Via Anfiteatro,Via Anfiteatro angolo via Cavallotti,Via Anfiteatro angolo via Cavallotti,null,giugno 1916,24,24,3,-561,-540,8,25,tornio,,,,"anfora di  probabile fabbrica greco orientale con labbro a echino, collo troncoconico, corpo globulare e piede cilindrico con base d'appoggio piana. Labbro, anse e piede verniciati, resto delle superfici a risparmio con strette fasce sul corpo al punto di massima espansione.",2,3,1,1,2020/11/20,33,39,1
282,,345818,34888,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione evanida, resti del graffito che indicano una possibile raffigurazione di opliti con enorme scudo e rosette a cerchio e punto centrale.",2,3,1,1,2020/11/20,33,39,1
283,,345801,34871,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione a linguette sul piano del labbro, puntini al perimetro esterno, non conservata sull'ansa, sul corpo due opliti affrontati con enormi scud,i con decorazione a punti bianchi sul  bordo e banda centrale obliqua, che occupano quasi tutta la superficie disponibile, le teste si leggono appena sulla spalla, i piedi, mal disegnati, sul fondo; sotto l'ansa rosetta a cerchio con punto centrale.",2,3,1,1,2020/11/20,33,39,1
284,,345817,34887,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione evanida, resti di linguette sul piano del labbro e sul corpo graffito che indica una possibile raffigurazione di opliti con enorme scudo e rosette a cerchio e punto centrale.",2,3,1,1,2020/11/20,33,39,1
285,,345810,34880,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione evanida, in origine raffigurazione di opliti con enorme scudo. ",2,3,1,1,2020/11/20,33,39,1
286,,345811,34881,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione a linguette sul piano del labbro, puntini al perimetro esterno, non conservata sull'ansa, sul corpo tre opliti, due dei quali affrontati, con enormi scudi che occupano quasi tutta la superficie disponibile, le teste si leggono appena sulla spalla, i piedi, mal disegnati, sul fondo; sotto l'ansa rosetta a cerchio con punto centrale.",2,3,1,1,2020/11/20,33,39,1
287,,345721,34865,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione a linguette sul piano del labbro, puntini al perimetro esterno, non conservata sull'ansa, sul corpo due opliti affrontati, con enormi scudi che occupano quasi tutta la superficie disponibile, le teste si leggono appena sulla spalla, i piedi, mal disegnati, sul fondo; sotto l'ansa rosetta a cerchio con punto centrale.",2,3,1,1,2020/11/20,33,39,1
288,,345798,34868,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione a linguette sul piano del labbro, puntini al perimetro esterno, non conservata sull'ansa, sul corpo due opliti affrontati, con enormi scudi che occupano quasi tutta la superficie disponibile, le teste si leggono appena sulla spalla, i piedi, mal disegnati, sul fondo; sotto l'ansa rosetta a cerchio con punto centrale.",2,3,1,1,2020/11/20,33,39,1
289,,345796,34866,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione evanida, era raffigurato un oplita con enorme scudo, sotto l'ansa rosetta a cerchio con punto centrale.",4,3,1,1,2020/11/20,33,39,1
290,,345819,34889,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione evanida, vi erano raffigurati due opliti con enorme scudo, uno con banda centrale, la'altro semplice, sotto l'ansa rosetta a cerchio con punto centrale.",4,3,1,1,2020/11/20,33,39,1
291,,345814,34684,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"kotyle di fabbrica corinzia (Corinzio Tardo) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede a disco. Decorata sull'orlo con tremuli tra filetti, sulla vasca con fregio animale con cigno e ariete volti a sinistra, pantera a destra, seguono filetti e raggiera.",4,3,1,1,2020/11/20,33,39,1
292,,345795,34864,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,8,-575,-550,8,25,tornio,,,,"kotyle di fabbrica corinzia (Corinzio Tardo) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede a disco. Decorata sull'orlo con tremuli tra filetti, sulla vasca con fregio animale con cigno e ariete volti a sinistra, pantera a destra, seguono filetti e raggiera.",8,3,1,1,2020/11/20,33,39,1
293,,345809,34879,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,6,-600,-576,8,25,tornio,,,,"pisside con coperchio di fabbrica corinzia (Corinzio Medio). Il coperchio, a calotta piana con battente poco rilevato, ha presa troncoconica con disco superiore lievemente incassato con bottone centrale. La pisside è del tipo a pareti concave con prese laterali. La presa è verniciata, il piano del coperchio con file di puntini e fasce che chiudono una zona a baccellature cehtrale. Il corpo della pisside presenta gli stessi motivi e corti denti di lupo sul fondo.",4,3,1,1,2020/11/20,33,39,1
294,,345821,34891,null,44,639,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,6,-600,-576,8,25,tornio,,,,"pisside con coperchio di fabbrica corinzia (Corinzio Medio). Il coperchio, a calotta piana con battente poco rilevato, ha presa troncoconica con disco superiore piano. La pisside è del tipo a pareti concave con prese laterali. La presa è decorata a fasce, il piano del coperchio con baccellature seguite da fasce piene e a punti. Sul corpo fila di doppi punti tra fasce e denti di lupo sul fondo.",4,3,1,1,2020/11/20,33,39,1
295,,345813,34883,null,43,547,2,7,60,108,Via Marche,null,Via Marche,null,1997,24,24,3,-560,-550,8,25,tornio,,,,"oinochoe forse di produzione locale a imitazione delle versioni corinzie (Corinzio Medio-Tardo) con bocca trilobata, corpo globulare, ansa sormontante a doppio bastoncello, piede ad anello. Interamente verniciata con baccellature sulla spalla.",4,3,1,1,2020/11/20,33,39,1
