"id","scheda","cmpd","nctn","inventario","suffisso","titolo","l3","l4","sala","scaffale","cassetta","comune","via","geonote","dtzgi","dtzgf","dtzs","dtsi","dtsf","materia","tecnica","misa","misl","misp","deso","stcc","oss","stima"
1413,,44648,331050,29139,,"Contursi-331050",43,591,3,3,108,108,"Viale Virgilio",,26,27,16,,,25,119,"6.4",,,"Cup-skyphos nello stile di Gnathia. Labbro dritto, profonda vasca emisferica, con piede ad anello modanato preceduto da corto stelo cilindrico a risparmio, anse a bastoncello ripiegate verso l'alto. Decorazione sovraddipinta in bianco, quasi completamente evanida: linea centrale inquadrata superiormente e inferiormente da punti. Ricomposto da frammenti ma lacunoso.",8,"Tomba a camera β",
1431,,44605,331070,29158,,"Contursi-331070",43,591,3,3,108,108,"Viale Virgilio",,26,27,16,,,25,119,5,"6.8",,"Cup-skyphos nello stile di Gnathia. Labbro dritto, profonda vasca emisferica, con piede ad anello modanato preceduto da corto stelo cilindrico a risparmio. Decorazione sovraddipinta in bianco, quasi completamente evanida: linea centrale inquadrata superiormente e inferiormente da punti. Ricomposto da frammenti ma lacunoso.",8,"Tomba a camera β",
1432,,44708,331071,29159,,"Contursi-331071",43,591,3,3,108,108,"Viale Virgilio",,26,27,16,,,25,119,5,"6.5",,"Cup-skyphos nello stile di Gnathia. Labbro dritto, profonda vasca emisferica, con piede ad anello modanato preceduto da corto stelo cilindrico a risparmio. Decorazione sovraddipinta in bianco, quasi completamente evanida: linea centrale inquadrata superiormente e inferiormente da punti. Ricomposto da frammenti ma lacunoso.",8,"Tomba a camera β",
1284,,44575,330659,27975,,"Contursi-330659",43,537,3,3,97,108,,"Contrada Santa Lucia",25,25,4,,,25,119,"11.6","4.8",,"lekythos attica a figure nere. Corpo cilindrico rastremato verso il piede a disco. Si conserva parte della figurazione sul corpo: personaggio maschile su kline tra figure ammantate sedute. Mancante della parte superiore.",8,"16.05.1885",
1062,,44715,330900,27609,,"Contursi-330900",65,918,3,3,104,108,,"Contrada Santa Lucia",27,27,22,,,25,119,"13.4",10,,"Sostegno di braciere con applicazione figurata: volto virile con guance gonfie, lunghi baffi e folta barba, con pileo sul capo.",8,"Sporadico 19.12.1884",
1163,,44774,330539,27843,,"Contursi-330539",43,533,3,3,97,108,,"Contrada Santa Lucia",28,29,16,,,25,119,"14.3","10.3",,"Lagynos tipo Hempel 114/10, orlo estroflesso arrotondato, collo cilindrico, corpo globoso schiacciato, spessa ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, piede ad anello.",8,"Cinerario in terracotta, 04.12.1891",
1275,,44854,330650,27959,,"Contursi-330650",43,533,3,3,97,108,,"Contrada Santa Lucia",29,29,5,,,25,119,"6.5",4,,"Lagynos. Corpo globoso schiacciato, piede ad anello. Lacunoso e frammentario.",8,"senza dati",
812,,44620,329759,22780,,"Contursi-329759",49,763,3,2,30,108,"Via Crispi",,29,30,17,-10,100,34,6,11,,,"Specchio in bronzo. Forma discoidale semplice, con argentatura. Ossidato. In frammenti.",8,"Contrada Cortivecchie, Urna IV, 20.07.1926",
1116,,44754,330724,27779,,"Contursi-330724",4,28,3,3,99,108,,"Contrada Santa Lucia",30,30,4,,,22,38,2,,,"Anello digitale configurato a serpente. Verga sottile a sezione circolare avvolta a cerchio aperto, con avvolgimento e desinente a protome di serpente.",8,"Sarcofago, 13.01.1885",
1464,,44612,329989,52600,,"Contursi-329989",4,38,3,2,55,108,"Via Giovan Giovine","angolo Via Messapia",25,25,22,,,34,38,,,,"Filamenti di bronzo uniti a piccoli gruppi, probabilmente pertinenti a diadema.",8,,
1179,,44575,330558,27861,,"Contursi-330558",58,841,3,3,97,108,,"Contrada Santa Lucia",30,30,4,,,34,38,,,,"Cembali in bronzo frammentari",8,"Cinerario, 29.09.1885",
1252,,44715,330628,27935,,"Contursi-330628",1,19,3,3,97,108,,"Contrada Santa Lucia",25,25,22,,,34,38,,,,"Frammenti di spilloni in bronzo e lamina d'oro, con apofisi a melagrana. Molto frammentari.",8,"Tomba, 29.08.1885",
1018,,44846,330930,27554,,"Contursi-330930",46,719,3,3,105,108,,"Contrada Santa Lucia",29,30,17,,,34,38,"2.8","4.8",,"Gancio di sospensione. Verga a sezione circolare, piegata a semicerchio, con estremità ripiegate verso l'interno.",8,"Sporadico. 14.04.1887",
1080,,44666,330918,27631,,"Contursi-330918",46,713,3,3,104,108,,"Contrada Santa Lucia",29,30,16,,,34,38,"1.3",6,,"Parte mobile di serratura a chiavistello. Barra a nastro con cerniera e puntine per l'incernieramento a un'estremità e gancio a occhiello rettangolare dall'altra. Sulla barra elementi decorativi trasversali.",8,"Regio Arsenale. Sporadico, 26.01.1892",
1146,,44851,330758,27822,"f-g","Contursi-330758",46,730,3,3,100,108,,"Contrada Santa Lucia",29,30,13,,,34,38,"2.3",,,"Elementi pertinenti a serratura. In bronzo. Placchette rettangolari con margine a dentelli, due chiodi di fissaggio e foro centrale.",8,"22.09.1885; in un sarcofago",
1144,,44662,330757,27822,"c-e","Contursi-330757",65,913,3,3,100,108,,"Contrada Santa Lucia",29,30,13,,,34,38,5,"0.9",,"barretta a verga nastriforme con foro passante a un'estremità e occhiello all'altra e altro elemento pertinente a serratura",8,"22.09.1885; in un sarcofago",
1082,,44804,330920,27633,,"Contursi-330920",46,711,3,3,104,108,,"Contrada Santa Lucia",30,30,22,,,34,38,"9.3","2.5",,"catenella di sospensione con catena a fitte maglie e anello con cerchio semplice ricoperto in parte da filamento avvolto a spirale.",8,"Regio Arsenale. Sporadico, 26.01.1892",
1083,,44585,330921,27634,,"Contursi-330921",46,711,3,3,104,108,,"Contrada Santa Lucia",30,30,22,,,34,38,"10.8","4.8",,"catenella di sospensione con catena a fitte maglie e anello con cerchio semplice ricoperto in parte da filamento avvolto a spirale.",8,"Regio Arsenale. Sporadico, 26.01.1892",
998,,44849,329737,27418,"e","Contursi-329737",46,712,3,3,103,108,,"Contrada Santa Lucia",30,30,22,,,34,38,"3.8",1,,"elemento metallico di cerniera relativa a cofanetto. Composto da due barrette ed un elemento centrale di raccordo con tre fori passanti.",8,"Sporadico 16.02.1885",
1015,,44613,330927,27551,,"Contursi-330927",46,713,3,3,105,108,,"Contrada Santa Lucia",30,30,22,,,34,38,"1.6","7.5",,"chiavistello di serratura. Barra a nastro con elemento decorativo rettangolare a pareti concave. Cerniera e puntine per l'innesto a un'estremità e gancio rettangolare dall'altra.",8,"Sporadico, 01.12.1886",
1002,,44641,329973,27418,"i","Contursi-329973",46,730,3,3,103,108,,"Contrada Santa Lucia",30,30,22,,,34,38,"5.9",5,,"Piastra esterna di serratura in bronzo di cofanetto. Forma
rettangolare con lati curvilinei. Un foro a L per la chiave, due fori per le sbarrette e quattro fori per il fissaggio.",8,"Sporadico 16.02.1885",
997,,44584,329736,27418,"d","Contursi-329736",46,734,3,3,103,108,,"Contrada Santa Lucia",30,30,22,,,34,38,"1.3","2.3",,"gancio in bronzo di forma quadrata, probabilmente pertinente a serratura di cofanetto",8,"Sporadico 16.02.1885",
893,,44794,330402,27183,,"Contursi-330402",65,913,3,3,95,108,"Via Crispi","Batteria Chianca",28,29,13,,,34,38,16,"0.5",,"asticella in bronzo con verga a nastro. Un'estremità rastremata a punta e una ripiegata con lamina rettangolare. Corrosa",8,"Tomba a sarcofago litico. 05.12.1932",
418,,44755,330580,27884,,"Contursi-330580",49,763,3,3,97,108,,"Contrada Santa Lucia",29,30,22,,,34,38,"15.5",,,"Specchio in bronzo. Forma discoidale semplice, con argentatura. Ossidato. In due frammenti.",8,"Piccolo sarcofago 21.09.1885",
795,,44721,329742,22724,,"Contursi-329742",46,719,3,2,30,108,,,29,30,15,-10,50,34,38,"4.5","7.3",,"Maniglia di cofanetto. Verga a sezione quadrangolare che si assottiglia e ripiega verso l'alto alle estremità. Unite, due grappe di fissaggio ad anello ribattuto verso l'esterno.",8,"Contrada Cortivecchie, Urna, 20.07.1926",
1576,,44786,330756,27804,"a-c","Contursi-330756",65,913,3,3,100,108,,"Contrada Santa Lucia",30,30,22,,,34,38,,,,"Tre elementi di cofanetto: barretta nastriforme incernierata con altra barretta; barretta nastriforme con foro passante a un'estremità; anello a cerchio semplice con verga nastriforme.",8,,
560,,44660,330168,52872,,"Contursi-330168",1,19,3,2,72,108,,"di fronte a casa G. D'Andria",24,24,6,-590,-570,34,38,,,,"Spilla con epifisi ovoide in bronzo e corpo in ferro, molto corroso.",8,"Tomba VI 01.12.1936",
561,,44569,330169,52873,,"Contursi-330169",1,19,3,2,72,108,,"di fronte a casa G. D'Andria",24,24,6,-590,-570,34,38,,,,"Spilla con epifisi ovoide in bronzo e corpo in ferro, molto corroso.",8,"Tomba VI 01.12.1936",
984,,44778,330866,27404,,"Contursi-330866",65,913,3,3,103,108,,"Contrada Santa Lucia",29,29,2,,,34,38,"9.3","0.6",,"Elemento decorativo in bronzo configurato a ramo d'alloro attorno a cui si avvolge un serpente.",8,"Sporadico 07.04.1884",
562,,44608,330170,52874,,"Contursi-330170",29,215,3,2,72,108,,"di fronte a casa G. D'Andria",24,24,6,-590,-570,53,38,,,,"Valva di conchiglia molto corrosa",8,"Tomba VI 01.12.1936",
153,,44623,329800,20680,,"Contursi-329800",1,19,3,2,32,108,"via Japigia",,23,24,15,-610,-590,71,38,8,4,,"Spillone in ferro. Apofisi tonda su disco piatto, ago dritto decorato con elementi discoidali e globulari modanati nella metà superiore dello spillo. Molto corroso e lacunoso.",8,"tomba 18 15.4.1926",
154,,44728,329801,20681,,"Contursi-329801",1,19,3,2,32,108,"via Japigia",,23,24,15,-610,-590,71,38,8,4,,"Spillone in ferro. Apofisi tonda su disco piatto, ago dritto decorato con elementi discoidali e globulari modanati nella metà superiore dello spillo. Molto corroso e lacunoso.",8,"tomba 18 15.4.1926",
614,,44632,330218,54936,,"Contursi-330218",49,764,3,2,74,108,"Via G. Giovine",,26,26,3,-361,-340,71,38,,,,"Due frammenti pertinenti a uno strigile in ferro molto corroso.",8,"Tomba 28.03.1950",
246,,44743,329820,24723,,"Contursi-329820",49,764,3,2,81,108,,"Contrada Madre Grazia",28,28,5,-150,-101,71,38,9,,,"Strigile in ferro. Ligula a sezione curvilinea ripiegata a quarto di cerchio di cui si conservano due frammenti.",8,"Tomba 5 24.2.1925",
895,,44667,330404,27185,,"Contursi-330404",65,913,3,3,95,108,"Via Crispi","Batteria Chianca",28,29,13,,,71,38,7,,,"Frammenti in ferro. Asta a nastro con estremità piatta e squadrata. Molto corrosa, frammentaria e lacunosa",8,"Tomba a sarcofago litico. 05.12.1932",
880,,44665,330392,27173,,"Contursi-330392",43,605,3,3,94,108,"Via Dante","Batteria Chianca",29,30,15,,,71,38,"18.5",,,"Punta di giavellotto, frammentaria. Asta a sezione quadrangolare, rastremata. Molto corrosa, ossidata.",8,"Tomba a fossa rettangolare. 01.12.1932",
881,,44707,330712,27174,,"Contursi-330712",43,605,3,3,94,108,"Via Dante","Batteria Chianca",29,30,15,,,71,38,15,,,"Punta di giavellotto, frammentaria. Asta a sezione quadrangolare, rastremata. Molto corrosa, ossidata.",8,"Tomba a fossa rettangolare. 01.12.1932",
882,,44587,330955,27175,,"Contursi-330955",43,605,3,3,94,108,"Via Dante","Batteria Chianca",29,30,15,,,71,38,"13.5",,,"Punta di giavellotto, frammentaria. Asta a sezione quadrangolare, rastremata. Molto corrosa, ossidata.",8,"Tomba a fossa rettangolare. 01.12.1932",
883,,44716,330956,27176,,"Contursi-330956",43,605,3,3,94,108,"Via Dante","Batteria Chianca",29,30,15,,,71,38,10,,,"Punta di giavellotto, frammentaria. Asta a sezione quadrangolare, rastremata. Molto corrosa, ossidata.",8,"Tomba a fossa rettangolare. 01.12.1932",
866,,44577,330374,27153,,"Contursi-330374",46,714,3,3,94,108,"Via Capecelatro","Contrada Vaccarella",29,30,15,,,71,38,"5.5",,,"Frammenti di chiodi in ferro molto rovinati.",8,"Tomba 2 a sarcofago litico. 25.03.1922",
1198,,44797,330576,27880,,"Contursi-330576",46,714,3,3,97,108,,"Contrada Santa Lucia",29,30,22,,,71,38,"2.8",,,"chiodo in ferro. Capocchia circolare piana. Ago dritto a sezione quadrangolare. Ossidato e rotto in due frammenti non ricomponibili",8,"Sarcofago, 29.12.1891",
1233,,44802,330609,27921,,"Contursi-330609",65,913,3,3,97,108,,"Contrada Santa Lucia",30,30,22,,,71,38,"14.1","1.1",,"Frammento in ferro. Asta a sezione circolare, desinente a uncino. Molto corroso",8,"Sarcofago, 29-12-1891",
987,,44857,330869,27407,,"Contursi-330869",46,704,3,3,103,108,,"Contrada Santa Lucia",29,30,15,,,71,38,"13.6",10,"0.6","Anello in ferro, di forma circolare con verga rastremata verso un'estremità. Molto corroso.",8,"Sporadico 10.01.1885",
1205,,44690,330582,27887,"a-e","Contursi-330582",33,266,3,3,97,108,,"Contrada Santa Lucia",23,24,16,-610,-590,71,38,,,,"Frammenti di spatole in ferro (scalpelli?). Asta a sezione circolare. Ligula piatta e squadrata. Molto corrosi e lacunosi",8,"Tomba, 04.06.1888",
250,,44840,365223,24724,,"Contursi-365223",43,443,3,2,81,108,,"Contrada Madre Grazia",28,28,5,-150,-101,76,38,12,"2.7",,"Alabastron in gesso tipo Colivicchi I.1, corpo cilindrico. Corroso, si conserva solo una parte del corpo.",8,"Tomba 5 24.2.1925",
1597,,44669,330303,12502,,"Contursi-330303",49,753,3,2,80,108,,,30,31,22,,,26,54,"2.7",13,,"Ago crinale in avorio a sezione circolare che si assottiglia verso la punta. L'estremità superiore è configurata cerchio semplice. Decorazione incisa a linee oblique sulla parte superiore dell'asta. Parte inferiore mancante",8,,
1581,,44716,330284,12459,,"Contursi-330284",49,753,3,2,80,108,,,30,32,22,,,26,54,"7.7",,,"Ago crinale in avorio a sezione circolare. Un'estremità è decorata a fiamma appuntita, con solchi obliqui.",8,"senza dati",
1582,,44828,330285,12467,,"Contursi-330285",49,753,3,2,80,108,,"Contrada Santa Lucia",30,32,22,,,26,54,"9.5",,,"Ago crinale in avorio a sezione circolare che si assottiglia verso la punta. L'altra estremità è decorata a fiamma ingrossata, con solchi obliqui.",8,"29.01.1886",
1583,,44623,330286,12470,,"Contursi-330286",49,753,3,2,80,108,,"Contrada Santa Lucia",30,32,22,,,26,54,"13.7",,,"Ago crinale in avorio a sezione circolare che si assottiglia verso la punta. L'estremità superiore è modanata e desinente in una piccola fiamma appuntita dettagliata con solchi obliqui.",8,"12.02.1886",
1585,,44720,330288,12476,,"Contursi-330288",49,753,3,2,80,108,,,30,32,22,,,26,54,13,,,"Estremità modanata di un oggetto cilindrico (ago crinale?)",8,"vecchio museo",
894,,44831,330403,27184,,"Contursi-330403",29,215,3,3,95,108,"Via Crispi","Batteria Chianca",28,29,13,,,26,54,"1.5","7.5",,"zanna in avorio molto frammentaria",8,"Tomba a sarcofago litico. 05.12.1932",
1171,,44564,330552,27856,,"Contursi-330552",45,698,3,3,97,108,,"Contrada Santa Lucia",28,28,22,,,186,54,2,,,"Elemento circolare in osso, molto frammentario (fuso?)con decorazione puntinata sul bordo esterno",8,"Tomba a camera 20.02.1889; III kline",
1003,,44592,330879,27419,,"Contursi-330879",58,844,3,3,103,108,,"Contrada Santa Lucia",28,30,,,,186,54,"5.6","1.7",,"Elemento di flauto. Cilindo in osso, con estremità assottigliata per l'innesto in altro cilindo. Sulla superficie due fori sulla faccia anteriore e uno su quella posteriore.",8,"Sporadico 14.02.1885",
1250,,44575,330625,27929,,"Contursi-330625",33,276,3,3,97,108,,"Contrada Santa Lucia",29,30,17,,,186,54,"3.2",,,"elemento in osso di forma circolare modanata all'estremità superiore e inferiore con doppia scanalatura",8,"Tomba, 29.08.1885",
1249,,44857,330624,27928,,"Contursi-330624",44,665,3,3,97,108,,"Contrada Santa Lucia",29,30,17,,,186,54,"1.4","5.8",,"listello piatto, a ventaglio, con foro passante a un'estremità",8,"Tomba, 29.08.1885",
1248,,44697,330623,27927,,"Contursi-330623",46,706,3,3,97,108,,"Contrada Santa Lucia",29,30,17,,,186,54,3,,,"applicazione in osso probabilmente pertinente a cassetta, configurata. Resta solo la parte inferiore del corpo di una figura maschile con mantello.",8,"Tomba, 29.08.1885",
1005,,44815,330881,27421,,"Contursi-330881",49,753,3,3,103,108,,"Contrada Santa Lucia",29,30,17,,,186,54,"18.5",,,"Ago crinale in osso. Stelo a sezione circolare di spessore progressivo culminante in una stretta ligula arrotondata e appiattita con solcatura centrale incisa. Rotto in più punti. Utilizzato in antico sia come ago crinale sia come spatolina",8,"Sporadico 16.02.1885",
1006,,44748,330882,27422,,"Contursi-330882",49,753,3,3,103,108,,"Contrada Santa Lucia",29,30,17,,,186,54,26,"0.7",,"Ago crinale in osso. Asta semplice a sezione circolare che si assottiglia progressivamente verso l'estremità. Rotto.",8,"Sporadico 16.02.1885",
1008,,44612,330884,27424,,"Contursi-330884",49,753,3,3,103,108,,"Contrada Santa Lucia",29,30,17,,,186,54,,,,"Frammenti di spilloni in osso. Asta semplice a sezione circolare che si assottiglia progressivamente verso l'estremità.",8,"Sporadico 16.02.1885",
1229,,44586,330604,27917,,"Contursi-330604",59,857,3,3,97,108,,"Contrada Santa Lucia",29,30,14,,,186,54,"8.5","1.1",,"Manico di flabello. Asta a sezione circolare, con decorazione a cerchi concentrici incisi a una delle estremità.",8,"Sarcofago, 29-12-1891",
1230,,44684,330605,27918,,"Contursi-330605",59,857,3,3,97,108,,"Contrada Santa Lucia",29,30,14,,,186,54,"8.8","0.8",,"Manico di flabello. Asta a sezione circolare.",8,"Sarcofago, 29-12-1891",
1231,,44614,330606,27919,,"Contursi-330606",59,857,3,3,97,108,,"Contrada Santa Lucia",29,30,14,,,186,54,,,,"Manico di flabello. Asta a sezione circolare, con decorazione a croce incisa a una delle estremità.",8,"Sarcofago, 29-12-1891",
