id,scheda,cmpd,nctn,inventario,suffisso,titolo,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,mislu,misp,misd,deso,stcc,oss
477,,22/09/18,350198,65546,,Speira-350198,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,15.2,6,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo, con corona di edera e himation ricadente sulle spalle e avvolto agli avambracci. è gravitante sulla gamba destra, mentre la sinistra è flessa in avanti; il braccio sinistro è leggermente piegato con la mano poggiante sul fianco, il braccio destro è sollevato all'altezza del fianco e regge una patera. La testa è leggermente inclinata verso sinistra; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore blu sulla patera. Policromia evanida",2,scavo del 1950 
486,,22/02/28,350207,65799,,Speira-350207,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,15.4,6,,,,"rilievo policromo rappresentante Polyboia stante su un podio, con chitone lungo e peplo sulle spalle dalla quale fuoriescono i capelli e la corona di foglie di edera. è gravitante sulla gamba destra, mentre la sinistra è flessa; il braccio destro è disteso sul fianco, in parte nascosto dal peplo, la mano sinistra è sollevata e regge una pavoncella. La testa è leggermente sollevata e rivolta verso destra, i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore rosa. Policromia evanida",2,scavo del 1950 
481,,22/07/18,350202,63896,,Speira-350202,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,15.5,6,,,,"rilievo policromo rappresentante Polyboia stante su un podio, con chitone ampio e lungo. è gravitante sulla gamba destra, mentre la sinistra è incrociata davanti; il braccio destro è piegato sul fianco, la mano sinistra è sollevata all'altezza della spalla e regge una patera. La testa è leggermente inclinata verso destra, i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura; tracce di colore rosso sulla base. Policromia evanida",2,scavo del 1950 
496,,22/02/07,350217,63793,,Speira-350217,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,15.5,6,,,,"rilievo policromo rappresentante Polyboia stante su un podio, con chitone lungo e peplo sulle spalle dalla quale fuoriescono i capelli e la corona di foglie di edera. è gravitante sulla gamba sinistra, mentre la destra è flessa; il braccio destro è disteso sul fianco, la mano sinistra è sollevata all'altezza del petto e regge una patera. La testa è rivolta verso sinistra.Sulla superficie tracce di scialbatura e di colore rosa. Superficie abrasa",2,scavo del 1950 
470,,22/04/03,350191,65765,,Speira-350191,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,15.6,6,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo, con corona di edera e himation ricadente sulle spalle. è gravitante sulla gamba sinistra, mentre la destra è flessa; il braccio destro e disteso lungo il fianco, il braccio sinistro è sollevato all'altezza del petto e regge un gallo. La testa è frontale; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore paonazzo. Sulla base due linee paonazze parallele. Crepa su un fianco",2,scavo del 1950 
503,,22/08/26,350224,65785,,Speira-350224,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,15.7,6,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo con corona ad elementi lobati. Indossa un himation ricadente sulle spalle. è gravitante sulla gamba destra, mentre la sinistra è flessa lateralmente; il braccio destro è disteso lungo il fianco, il braccio sinistro è sollevato all'altezza del petto e regge un oinochoe. La testa è leggermente inclinata verso sinistra; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore rosa. Policromia evanida; abrasioni sulla superficie",2,scavo del 1950 
506,,22/01/16,350227,65570,,Speira-350227,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,15.8,6,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo, con corona di edera e himation ricadente sulle spalle e avvolgente la spalla e il braccio sinistro. è gravitante sulla gamba destra, mentre la sinistra è flessa in avanti; il braccio destro è disteso lungo il fianco, il braccio sinistro è sollevato all'altezza del petto e regge una patera. La testa è leggermente inclinata verso destra; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore rosa. Policromia evanida. Base deformata",2,scavo del 1950 
500,,22/02/24,350221,65585,,Speira-350221,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,16,6,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo, con corona di edera e himation ricadente sulle spalle e avvolto all'avambraccio sinistro. è gravitante sulla gamba destra, mentre la sinistra è flessa in avanti; il braccio destro è piegato lungo il fianco, il braccio sinistro è sollevato all'altezza del petto e regge una patera. La testa è frontale; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore rosa. Policromia evanida",2,scavo del 1950 
390,,22/02/28,350110,1189,,Speira-350110,64,911,1,9,26,108,Via Crispi,,29,30,,,,13,25,matrice,5.3,6.1,,,,"Tintinnabulum (sonaglio) policromo a forma di culla di forma rettangolare con fondo ricurvo con sofà. In bassorilievo, la figura di un bambino sdraiato, con la gamba sinistra sollevata, le braccia distese lungo i fianchi e la testa, leggermente piegata a destra, poggiata su di un grosso cuscino. Tracce di colore rosso sulla superficie. Molto incrostato; policromia evanida.",2,scavo del 1940 
493,,22/07/22,350214,64932,,Speira-350214,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,14.5,6.5,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo con corona di edera e himation ricadente sulle spalle. è gravitante sulla gamba destra, mentre la sinistra è flessa lateralmente; il braccio destro e disteso lungo il fianco, il braccio sinistro è sollevato all'altezza del petto e regge una cetra?. La testa è leggermente inclinata verso destra; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore rosa. Superficie abrasa",2,scavo del 1950 
487,,22/01/19,350208,65820,,Speira-350208,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,19,6.7,,,,"rilievo policromo rappresentante Polyboia stante su un podio, con chitone lungo e peplo sulle spalle dalla quale fuoriescono i capelli e la corona di foglie di edera. è gravitante sulla gamba destra, mentre la sinistra è flessa; il braccio destro è disteso sul fianco, in parte nascosto dal peplo, la mano sinistra è sollevata e regge una pavoncella. La testa è leggermente sollevata e rivolta verso destra, i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura. Policromia evanida. Superficie scheggiata",2,scavo del 1950 
472,,22/05/15,350193,64753,,Speira-350193,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,16.5,7,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo, con corona di edera e himation ricadente sulle spalle e avvolgente gli avambracci. è gravitante sulla gamba destra, mentre la sinistra è flessa; il braccio destro e disteso lungo il fianco, il braccio sinistro è sollevato all'altezza del petto e regge una lira. La testa è leggermente sollevata e rivolta verso sinistra; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura e di colore rosa. Policromia evanida",2,scavo del 1950 
495,,22/06/20,350216,64763,,Speira-350216,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,16.5,7,,,,"rilievo policromo rappresentante Hyakinthos stante su alto podio, nudo con corona ad elementi lobati e un himation ricadente sulle spalle. è gravitante sulla gamba sinistra, mentre la destra è flessa in avanti; il braccio destro è disteso lungo il fianco, il braccio sinistro è sollevato all'altezza del petto e regge una cetra. La testa è leggermente sollevata verso destra; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura . Policromia evanida",2,scavo del 1950 
478,,22/03/19,350199,65592,,Speira-350199,30,223,1,9,29,108,Viale Magna Grecia,"Contrada Carmine, Viale Magna Grecia ang. Corso Italia, da un deposito votivo",26,27,15,-310,-290,13,25,matrice,16.8,7.2,,,,"frammento di rilievo policromo rappresentante Hyakinthos, con corona di edera e himation ricadente sulle spalle e avvolto all'abvambraccio sinistro. Il braccio sinistro è sollevato all'altezza del petto e regge una patera. La testa è leggermente sollevata e frontale; i capelli sono sciolti e ricadono sulle spalle. Sulla superficie tracce di scialbatura. privo delle braccia; integra la testa e parte del busto",2,scavo del 1950 
386,,22/05/02,350106,20069,,Speira-350106,44,615,1,9,26,108,via F. Crispi,,28,28,,-200,-101,13,25,matrice,12.5,9.5,,,,"terracotta policroma rappresentante Erote con lunghi capelli, alta corona e cercine sulla testa, su carretto trainato da due cani. Sulla schiena di Eros, tracce dell'attacco delle ali. Tracce di scialbatura sulla superficie. Non corrisponde la terracotta in vetrina",2,scavo del 1932 
450,,22/06/08,350171,208399,,Speira-350171,30,220,1,9,28,108,,Contrada Cortivecchie,27,28,,-250,-150,13,25,matrice,8,10,,,,"maschera comica raffigurante un personaggio della commedia , il cosiddetto ""giovane perfetto"". Ha un volto giovanile con fronte sporgente, naso diritto, bocca priva di labbra e spalancata, mento appena rigonfio. Il cranio è allungato, i capelli rigonfi lungo la fronte; indossa un diadema puntinato, liscio al centro, con tre foglie nella parte superiore e con due tenie ricadenti davanti al volto. Policromia evanida; tenia sinistra mancante",2,scavo del 1933 
387,,22/07/14,350107,208411,,Speira-350107,44,615,1,9,26,108,,Contrada Corti vecchie,28,28,,-200,-101,13,25,matrice,22.5,12,,,,"terracotta policroma rappresentante una donna che allatta un erote alato. La donna è seduta e poggia su una piccola base cilindrica con cornice superiore e inferiore aggettanti. Ha il capo lievemente inclinato e indossa un diadema rigonfio sotto il quale si scorgono i capelli divisi al centro sulla fronte e raccolti sulla nuca da un krobylos. Ha tratti regolari ben distinguibili e collo lungo. E' stante, indossa un himation che scende dalle spalle coprendo la parte inferiore del corpo e un chitone lungo che le copre la spalla destra, mentre la sinistra è scoperta insieme al seno al quale è attaccato l'erote, circondato dal braccio sinistro della donna. Retro non rifinito con foro di sfiato rettangolare. Tracce di scialbatura bianca sulla superficie e di colore rosa sulle vesti. Policromia evanida. Mancante di un frammento sulla faccia superiore della base.",2,scavo del 1933 
443,,22/04/02,350164,114436,,Speira-350164,44,615,1,9,28,108,Via V. Bellini,Via V. Bellini (oggi Via G. Maturi),26,27,15,-310,-290,13,25,matrice,26.5,14.5,,,,"terracotta policroma rappresentante un attore comico poggiante su unìalta base cilindrica. Veste una corta tunica e un mantello che dalla spalla destra scende sul braccio sinistro coprendo il petto e scendendo sul davanti. Il capo è coperto da un diadema e da una benda con nastri svolazzanti ricadenti sugli omeri. Poggia sulla gamba destra, mentre la sinistra è flessa. Ha il braccio destro alzato e il braccio sinistro disteso, con la mano che tine un askos; ha la testa rivolta verso l'alto e sul volto un espressione ebbra. Vicino il piede destro vi è un cagnolino. Tracce di colore rosa sul mantello e di scialbatura sulla superficie. Policromia evanida",2,scavo del 1959 Tomba n. 2
320,,22/04/12,350040,109989,,Speira-350040,43,451,1,9,24,108,via Piemonte,via Piemonte ang. Via Salinella,27,27,,-300,-201,13,25,matrice,19.5,16.5,,,,"askos a vernice nera. Contenitore per acqua calda di forma anatomica/scudiforme, con parete convessa. Labbro estroflesso arrotondato risparmiato dalla vernice; anse a sezione rettangolare sormontati collo e spalla. Sulla spalla è visibile l'iscrizione graffita in caratteri greci ΥΓΙΕΙΑΣ (""di Igea"", dea della salute). Vernice evanida su collo e anse",2,scavo del 1931 Tomba n. 2
75,,22/01/14,349044,123773,,Speira-349044,33,258,1,9,22,108,Via Dante Alighieri,,26,26,,-330,-320,13,25,matrice,6.5,4.5,,,,peso da telaio in argilla acroma di forma troncopiramidale con in alto piccolo foro circolare di sospensione. Superficie scheggiata,2,scavo del 1965 
449,,22/08/17,350170,3052,,Speira-350170,30,220,1,9,28,108,,ospedale militare,27,27,,-300,-201,23,25,matrice,3.5,,,,,"piccola testa a tutto tondo di attore comico, calvo; con gli occhi sbarrati, il labbro inferiore ripiegato sulla superficie sul superiore. Superficie abrasa. Policromia evanida",2,scavo del 1900 
394,,22/03/13,350114,1710,,Speira-350114,30,220,1,9,27,108,Strada di Santa Lucia,,26,26,,-400,-301,23,25,matrice,3.5,,,,,"Piccola maschera teatrale policroma con barba e tratti silenici. Sulla superficie, tracce di policromia, evanida.",2,scavo del 1884 
452,,22/06/20,350173,1709,,Speira-350173,30,220,1,9,28,108,,contrada Santa Lucia,27,28,,-250,-150,23,25,matrice,4,,,,,"piccola maschera comica raffigurante un personaggio della commedia nuova, il cosiddetto ""giovane delicato"", con corona vegetale sul capo. Scheggiata in corrispondenza del naso",2,scavo del 1885 
397,,22/02/15,350117,52050,,Speira-350117,30,220,1,9,27,108,,Contrada Tesoro/propr. Lo Jucco,27,27,2,-210,-201,13,25,matrice,5,,,,,"Maschera tragica femminile, con canonica bocca aperta e grande capigliatura ricciuta circondante tutto il volto. Tracce di policromia sulla superficie.",2,scavo del 1935 
451,,22/01/28,350172,3196,,Speira-350172,30,220,1,9,28,108,,Arsenale Militare,27,28,,-250,-150,23,25,matrice,5,,,,,"maschera comica cinta da diadema con rosetta al centro e ai lati mancanti e da tenia ricadente sul collo, raffigurante un personaggio della commedia nuova, il cosiddetto ""giovane delicato"". Alla sommità due fori di sospensione. Tracce di scialbatura sulla superficie. Lacunoso delle rosette alle estremità del diadema; scheggiature sulla superficie; policromia evanida",2,scavo del 1900 
399,,22/03/22,350119,1708,,Speira-350119,30,220,1,9,27,108,,Arsenale Militare,27,27,2,-210,-201,23,25,matrice,5.5,,,,,"Maschera teatrale tragica in terracotta, recante tre fori dietro la nuca. Alquanto scheggiata in corrispondenza del naso e della chioma. Superficie abrasa",2,scavo del 1896 
448,,22/05/18,350169,4069,,Speira-350169,30,220,1,9,28,108,,contrada Santa Lucia,27,27,5,-250,-201,13,25,matrice,11,,,,,"maschera comica raffigurante una testa con parrucca adorna di rosoni. Si tratterebbe di un personaggio della commedia nuova, il ""secondo attore che fa ondeggiare i capelli"". Tracce di colore rossastro sulla capigliatura. Superficie abrasa. Policromia evanida",2,scavo del 1888 
398,,22/01/16,350118,52051,,Speira-350118,44,615,1,9,27,108,,Contrada Tesoro/propr. Lo Jucco,27,27,2,-210,-201,13,25,matrice,12,,,,,"terracotta policroma rappresentante un attore comico stante su base rettangolare. La figura gravita sulla gamba destra mentre la sinistra è sollevata; il braccio destro è disteso sul fianco, con la mano che solleva la corta tunica di colore rosa; la mano sinistra è piegata sul fianco. Il capo, coperto da una maschera, mostra una lieve torsione verso destra. Policromia evanida",2,scavo del 1935 
